Company,Job,Salary,Location,Year
STROZ FRIEDBERG LLC,CYBER ANALYST,90000.0,"NEW YORK, NY",2023
SIMSPACE CORPORATION,CYBER ANALYST I,95000.0,"SHREWSBURY, MA",2023
CDATASYSTEMS INC,CYBER CLOUD MONITORING ANALYST,89149.0,"NEWARK, DE",2023
GOTHAM DIGITAL SCIENCE LLC,CYBER CONSULTANT,100045.0,"LOS ANGELES, CA",2023
STROZ FRIEDBERG LLC,CYBER CONSULTANT,125500.0,"NEW YORK, NY",2023
STROZ FRIEDBERG LLC,CYBER CONSULTANT - DFIR,100000.0,"DALLAS, TX",2023
THE REALREAL INC,CYBER DEFENSE ANALYST,112100.0,"SAN FRANCISCO, CA",2023
CHICAGO MERCANTILE EXCHANGE INC,CYBER DEFENSE ANALYST II,100000.0,"CHICAGO, IL",2023
SAP AMERICA INC,CYBER DEFENSE SPECIALIST,118000.0,"NEWPORT BEACH, CA",2023
LOGISTIC SOLUTION INC,CYBER INFORMATION SECURITY ANALYST,86000.0,"PISCATAWAY, NJ",2023
UNIVERSITY OF SOUTH FLORIDA,CYBER RESEARCH ANALYST II,72046.0,"TAMPA, FL",2023
INOVA HEALTH CARE SERVICES,CYBER RISK ASSESSOR II,120000.0,"STERLING, VA",2023
K-MAKIN TECHNOLOGIES INC,CYBER SECUITY ARCHITECT,116938.0,"IRVING, TX",2023
MCMINDS IT SOLUTIONS INC,CYBER SECURITY  INFORMATION TECHNOLOGY,109990.0,"PISCATAWAY, NJ",2023
FLUXTEK SOLUTIONS INC,CYBER SECURITY &amp; INFORMATION TECHNOLOGY,88500.0,"COPPELL, TX",2023
AMEX SYSTEMS INC,CYBER SECURITY ADMINISTRATOR,70000.0,"FARMINGTON HILLS, MI",2023
CYBERGUARD SOLUTIONS LLC,CYBER SECURITY ANALSYT,109900.0,"PALM BEACH GARDENS, FL",2023
DICE IT SOLUTIONS LLC,CYBER SECURITY ANALYST,71680.0,"GEORGETOWN, TX",2023
SICL AMERICA INC,CYBER SECURITY ANALYST,78000.0,"KANSAS CITY, KS",2023
STERROFOX INC,CYBER SECURITY ANALYST,84000.0,"ORLANDO, FL",2023
R V TATAN MAIL INC,CYBER SECURITY ANALYST,67579.0,"WILMINGTON, DE",2023
ZURICH SERVICES US LLC,CYBER SECURITY ANALYST,73150.0,"SCHAUMBURG, IL",2023
COMPUTER SERVICES INC,CYBER SECURITY ANALYST,74547.0,"AUSTIN, TX",2023
PCPLUS NETWORKS INC,CYBER SECURITY ANALYST,77418.0,"LAWRENCEVILLE, GA",2023
PCPLUS NETWORKS INC,CYBER SECURITY ANALYST,77418.0,"LAWRENCEVILLE, GA",2023
VISUAL TECHNOLOGIES LLC,CYBER SECURITY ANALYST,81203.0,"TALLAHASSEE, FL",2023
AVANI SYSTEMS INC,CYBER SECURITY ANALYST,84500.0,"HOUSTON, TX",2023
DECISION SIX INC,CYBER SECURITY ANALYST,85000.0,"MALVERN, PA",2023
TEKINTELLECT LLC,CYBER SECURITY ANALYST,86112.0,"ORLANDO, FL",2023
PERSIS CONSULTING CO,CYBER SECURITY ANALYST,87000.0,"AUBURN HILLS, MI",2023
EXACTES INC,CYBER SECURITY ANALYST,91000.0,"ALPHARETTA, GA",2023
NEBULA TECHNOLOGIES LLC,CYBER SECURITY ANALYST,91000.0,"ALPHARETTA, GA",2023
CDATASYSTEMS INC,CYBER SECURITY ANALYST,91042.0,"WICHITA, KS",2023
CDATASYSTEMS INC,CYBER SECURITY ANALYST,91042.0,"WICHITA, KS",2023
CDATASYSTEMS INC,CYBER SECURITY ANALYST,91042.0,"ARLINGTON, TX",2023
RAGAN CONSULTING SOLUTIONS LLC,CYBER SECURITY ANALYST,93808.0,"ALPHARETTA, GA",2023
DICE IT SOLUTIONS LLC,CYBER SECURITY ANALYST,109283.0,"NEW BRUNSWICK, NJ",2023
DICE IT SOLUTIONS LLC,CYBER SECURITY ANALYST,109283.0,"NORTH BRUNSWICK, NJ",2023
Z AND A INFOTEK CORPORATION,CYBER SECURITY ANALYST,109990.0,"PARSIPPANY, NJ",2023
EAST WEST SYSTEMS INC,CYBER SECURITY ANALYST,110000.0,"FAIRFIELD, NJ",2023
NEW ERA TECHNOLOGY INC,CYBER SECURITY ANALYST,110261.0,"DULUTH, GA",2023
SENA INFO TECHNOLOGIES INC,CYBER SECURITY ANALYST,114795.0,"NEW YORK, NY",2023
SENA INFO TECHNOLOGIES INC,CYBER SECURITY ANALYST,114795.0,"NEW YORK, NY",2023
BRIDGEWATER ASSOCIATES LP,CYBER SECURITY ANALYST,126173.0,"WESTPORT, CT",2023
3S BUSINESS CORPORATION,CYBER SECURITY ANALYST,127450.0,"FREMONT, CA",2023
HUSSMANN CORPORATION,CYBER SECURITY ANALYST II,102500.0,"BRIDGETON, MO",2023
STAPLES INC,CYBER SECURITY ANALYST II,103000.0,"FRAMINGHAM, MA",2023
MJM AMERICA INC,CYBER SECURITY ANALYST JR. SOC ANALYST,94494.0,"CHICAGO, IL",2023
AVA SOFTWARE INC,CYBER SECURITY ARCHITECT,85000.0,"BLUE BELL, PA",2023
K-MAKIN TECHNOLOGIES INC,CYBER SECURITY ARCHITECT,116938.0,"IRVING, TX",2023
SOLAR TURBINES INCORPORATED,CYBER SECURITY ARCHITECT,130998.0,"SAN DIEGO, CA",2023
LATITUDE AI LLC,CYBER SECURITY ARCHITECT II,135000.0,"PITTSBURGH, PA",2023
WIPRO LIMITED,CYBER SECURITY ARCHITECT L1,64272.0,"PHOENIX, AZ",2023
WIPRO LIMITED,CYBER SECURITY ARCHITECT L1,70824.0,"TULSA, OK",2023
WIPRO LIMITED,CYBER SECURITY ARCHITECT L1,78146.0,"CENTER VALLEY, PA",2023
WIPRO LIMITED,CYBER SECURITY ARCHITECT L1,86400.0,"CENTER VALLEY, PA",2023
WIPRO LIMITED,CYBER SECURITY ARCHITECT L1,86400.0,"CENTER VALLEY, PA",2023
WIPRO LIMITED,CYBER SECURITY ARCHITECT L1,86736.0,"AUSTIN, TX",2023
WIPRO LIMITED,CYBER SECURITY ARCHITECT L1,87318.0,"CINCINNATI, OH",2023
WIPRO LIMITED,CYBER SECURITY ARCHITECT L1,87339.0,"WESTBOROUGH, MA",2023
WIPRO LIMITED,CYBER SECURITY ARCHITECT L1,88754.0,"PHOENIX, AZ",2023
WIPRO LIMITED,CYBER SECURITY ARCHITECT L1,88754.0,"PHOENIX, AZ",2023
WIPRO LIMITED,CYBER SECURITY ARCHITECT L1,89502.0,"PHOENIX, AZ",2023
WIPRO LIMITED,CYBER SECURITY ARCHITECT L1,93371.0,"RICHFIELD, MN",2023
WIPRO LIMITED,CYBER SECURITY ARCHITECT L1,94494.0,"ABBOTT PARK, IL",2023
WIPRO LIMITED,CYBER SECURITY ARCHITECT L1,97136.0,"HOUSTON, TX",2023
WIPRO LIMITED,CYBER SECURITY ARCHITECT L1,105456.0,"BELLEVUE, WA",2023
WIPRO LIMITED,CYBER SECURITY ARCHITECT L1,109990.0,"PRINCETON, NJ",2023
