Company,Job,Salary,Location,Year
INFO SERVICES LLC,DATA ARCHITECT,73480.0,"HENRICO, VA",2020
PRIOR MEDIA LLC,DATA ARCHITECT,87100.0,"WOODSIDE, NY",2020
PRIOR MEDIA LLC,DATA ARCHITECT,87100.0,"WOODSIDE, NY",2020
PRIOR MEDIA LLC,DATA ARCHITECT,87100.0,"WOODSIDE, NY",2020
KELLY SERVICES INC,DATA ARCHITECT,108000.0,"TROY, MI",2020
KELLY SERVICES INC,DATA ARCHITECT,108000.0,"DEARBORN, MI",2020
SRIVEN SYSTEMS OF TX INC,DATA ARCHITECT,109020.0,"REDMOND, WA",2020
EIGHT ELEVEN GROUP LLC,DATA ARCHITECT,110000.0,"MAPLEWOOD, MN",2020
HIRE IT PEOPLE INC,DATA ARCHITECT,112000.0,"PITTSBURGH, PA",2020
NOVALINK SOLUTIONS,DATA ARCHITECT,120000.0,"WOODLAWN, MD",2020
VIGNA SOLUTIONS INC,DATA ARCHITECT,120340.0,"EAST PEORIA, IL",2020
DELTA COMPUTER CONSULTING INC,DATA ARCHITECT,130000.0,"TORRANCE, CA",2020
DELTA COMPUTER CONSULTING INC,DATA ARCHITECT,130000.0,"ROCHESTER, NY",2020
ALTIUS TECHNOLOGIES INC,DATA ARCHITECT,136000.0,"HERRIMAN, UT",2020
GCOM SOFTWARE LLC,DATA ARCHITECT,186000.0,"NEW YORK, NY",2020
GCOM SOFTWARE LLC,DATA ARCHITECT,186000.0,"NEW YORK, NY",2020
GCOM SOFTWARE LLC,DATA ARCHITECT,186000.0,"NEW YORK, NY",2020
EC INFOSYSTEMS INC,DATA ARCHITECT,55000.0,"UNIONDALE, NY",2020
EC INFOSYSTEMS INC,DATA ARCHITECT,55000.0,"UNIONDALE, NY",2020
EC INFOSYSTEMS INC,DATA ARCHITECT,55000.0,"NEW YORK, NY",2020
EC INFOSYSTEMS INC,DATA ARCHITECT,60000.0,"UNIONDALE, NY",2020
TADA COGNITIVE SOLUTIONS LLC,DATA ARCHITECT,60000.0,"PEORIA, IL",2020
SEARCE INC,DATA ARCHITECT,65000.0,"HOUSTON, TX",2020
PEARSON EDUCATION INC,DATA ARCHITECT,65562.0,"DURHAM, NC",2020
ALIGHT ANALYTICS LLC,DATA ARCHITECT,67000.0,"KANSAS CITY, MO",2020
SOFTWARE TECHNOLOGY INC,DATA ARCHITECT,67350.0,"TALLAHASSEE, FL",2020
UNIVERSITY PHYSICIANS &amp; SURGEONS INC,DATA ARCHITECT,68302.0,"HUNTINGTON, WV",2020
SUPERLOGIX INC,DATA ARCHITECT,69000.0,"APT 5205, TX",2020
BROADGATE INC,DATA ARCHITECT,70762.0,"MINNETONKA, MN",2020
LOGICGATE TECHNOLOGIES INC,DATA ARCHITECT,70886.0,"STILLWATER, OK",2020
TANISHA SYSTEMS INC,DATA ARCHITECT,72100.0,"CHARLOTTE, NC",2020
FPT USA CORPORATION,DATA ARCHITECT,72821.0,"RENTON, WA",2020
FPT USA CORPORATION,DATA ARCHITECT,72821.0,"RENTON, WA",2020
