Company,Job,Salary,Location,Year
STROZ FRIEDBERG LLC,CYBER ANALYST,70741.0,"DALLAS, TX",2020
STROZ FRIEDBERG LLC,CYBER ANALYST,76898.0,"NEW YORK, NY",2020
STROZ FRIEDBERG LLC,CYBER ANALYST,76898.0,"NEW YORK, NY",2020
ALAMEDATECH SOLUTIONS LLC,CYBER ARK CONSULTANT,90000.0,"FARMINGTON HILLS, MI",2020
CDATASYSTEMS INC,CYBER CLOUD MONITORING ANALYST,75525.0,"WILMINGTON, DE",2020
STROZ FRIEDBERG LLC,CYBER CONSULTANT,85600.0,"NEW YORK, NY",2020
CHICAGO MERCANTILE EXCHANGE INC,CYBER DEFENSE ANALYST I,81723.0,"CHICAGO, IL",2020
LYNX TECHNOLOGY PARTNERS INC,CYBER INTELLIGENCE ANALYST,99445.0,"KETTERING, OH",2020
LYNX TECHNOLOGY PARTNERS INC,CYBER INTELLIGENCE ANALYST,99445.0,"KETTERING, OH",2020
LYNX TECHNOLOGY PARTNERS INC,CYBER INTELLIGENCE ANALYST II,114587.0,"BLAINE, MN",2020
BARCLAYS SERVICES CORP,CYBER OPERATIONS ANLAYST,95000.0,"WHIPPANY, NJ",2020
OPTIV SECURITY INC,CYBER OPS ENGINEER,66000.0,"OVERLAND PARK, KS",2020
WESTERN WASHINGTON UNIVERSITY,CYBER RANGE MASTER,74942.0,"POULSBO, WA",2020
AIG EMPLOYEE SERVICES INC,CYBER RISK DEFENSE ANALYST,125000.0,"RESTON, VA",2020
AUTOMATION TECHNOLOGIES LLC,CYBER SECUIRITY ENGINEER,116418.0,"LONG BEACH, CA",2020
BLOCKCHAIN TECHNOLOGIES LLC,CYBER SECUIRITY ENGINEER,116418.0,"LONG BEACH, CA",2020
MINTEX TECH INC,CYBER SECURITY - NETWORK SECURITY,82555.0,"EDISON, NJ",2020
MINTEX TECH INC,CYBER SECURITY - NETWORK SECURITY,82555.0,"EDISON, NJ",2020
SUN TECH SOLUTIONS INC,CYBER SECURITY ANALYST,68020.0,"RICHARDSON, TX",2020
PCPLUS NETWORKSINC,CYBER SECURITY ANALYST,77000.0,"LAWRENCEVILLE, GA",2020
PCPLUS NETWORKSINC,CYBER SECURITY ANALYST,77000.0,"LAWRENCEVILLE, GA",2020
PC PLUS NETWORKSINC,CYBER SECURITY ANALYST,77000.0,"LAWRENCEVILLE, GA",2020
PCPLUS NETWORKSINC,CYBER SECURITY ANALYST,77000.0,"LAWRENCEVILLE, GA",2020
PCPLUS NETWORKSINC,CYBER SECURITY ANALYST,77000.0,"LAWRENCEVILLE, GA",2020
PCPLUS NETWORKSINC,CYBER SECURITY ANALYST,77000.0,"LAWRENCEVILLE, GA",2020
PCPLUS NETWORKSINC,CYBER SECURITY ANALYST,77000.0,"LAWRENCEVILLE, GA",2020
XENONINFOTEK INC,CYBER SECURITY ANALYST,92100.0,"WASHINGTON, DC",2020
ZURICH SERVICES US LLC,CYBER SECURITY ANALYST,64300.0,"SCHAUMBURG, IL",2020
CDATASYSTEMS INC,CYBER SECURITY ANALYST,64646.0,"EAST WINDSOR, NJ",2020
FEDEX CORPORATE SERVICES INC,CYBER SECURITY ANALYST,74402.0,"COLLIERVILLE, TN",2020
MOUNT SINAI GENOMICS INC,CYBER SECURITY ANALYST,74734.0,"STAMFORD, CT",2020
MOUNT SINAI GENOMICS INC,CYBER SECURITY ANALYST,74734.0,"STAMFORD, CT",2020
GURUCUL SOLUTIONS LLC,CYBER SECURITY ANALYST,78208.0,"EL SEGUNDO, CA",2020
BUSINESS INTEGRA INC,CYBER SECURITY ANALYST,80000.0,"BETHESDA, MD",2020
APTIV CORPORATION,CYBER SECURITY ANALYST,80517.0,"TROY, MI",2020
APTIV CORPORATION,CYBER SECURITY ANALYST,80517.0,"TROY, MI",2020
UL LLC,CYBER SECURITY ANALYST,81723.0,"NORTHBROOK, IL",2020
ALPINE CYBER SOLUTIONS LLC,CYBER SECURITY ANALYST,84406.0,"POTTSTOWN, PA",2020
ALPINE CYBER SOLUTIONS LLC,CYBER SECURITY ANALYST,84406.0,"POTTSTOWN, PA",2020
ALLY BANK,CYBER SECURITY ANALYST,85000.0,"DETROIT, MI",2020
HOMESITE GROUP INC,CYBER SECURITY ANALYST,90516.0,"BOSTON, MA",2020
PERIMETERX INC,CYBER SECURITY ANALYST,95000.0,"SAN MATEO, CA",2020
SARANSH INC,CYBER SECURITY ANALYST,100000.0,"FRISCO, TX",2020
BRIDGEWATER ASSOCIATES LP,CYBER SECURITY ANALYST,102336.0,"WILTON, CT",2020
BRIDGEWATER ASSOCIATES LP,CYBER SECURITY ANALYST,102336.0,"WILTON, CT",2020
LONDON STOCK EXCHANGE GROUP HOLDINGS INC,CYBER SECURITY ANALYST,102669.0,"NEW YORK, NY",2020
SARANSH INC,CYBER SECURITY ANALYST,110000.0,"INDIANAPOLIS, IN",2020
SARANSH INC,CYBER SECURITY ANALYST,120000.0,"INDIANAPOLIS, IN",2020
RANGAM CONSULTANTS INC,CYBER SECURITY ANALYST II,110000.0,"WALTHAM, MA",2020
