Company,Job,Salary,Location,Year
ABAL TECHNOLOGIES INC,DATA ARCHITECH,106454.0,"SUMMIT BLVD, GA",2019
SOLAR TURBINES,DATA ARCHITECHT,105000.0,"SAN DIEGO, CA",2019
SOLAR TURBINES,DATA ARCHITECHT,118000.0,"SAN DIEGO, CA",2019
DENKEN SOLUTIONS INC,DATA ARCHITECT,74000.0,"DEERFIELD, IL",2019
DENKEN SOLUTIONS INC,DATA ARCHITECT,74000.0,"DEERFIELD, IL",2019
GLOBAL RESOURCE MANAGEMENT INC,DATA ARCHITECT,81160.0,"DULUTH, GA",2019
HCL GLOBAL SYSTEMS INC,DATA ARCHITECT,87420.0,"LOWELL, AR",2019
NOVALINK SOLUTIONS LLC,DATA ARCHITECT,90000.0,"MADISON, WI",2019
HEARTLAND SOCIETY OF NORTHERN CALIFORNIA INC,DATA ARCHITECT,96000.0,"SAN JOSE, CA",2019
TECHNICAL YOUTH LLC,DATA ARCHITECT,110000.0,"MAPLEWOOD, MN",2019
ITR GROUP INC,DATA ARCHITECT,116000.0,"MINNEAPOLIS, MN",2019
ITR GROUP INC,DATA ARCHITECT,116000.0,"MINNEAPOLIS, MN",2019
ITR GROUP INC,DATA ARCHITECT,116000.0,"MINNEAPOLIS, MN",2019
POPULUS GROUP LLC,DATA ARCHITECT,136000.0,"BRIDGEPORT, CT",2019
ZOLON TECH SOLUTIONS INC,DATA ARCHITECT,140000.0,"COLUMBIA, MD",2019
SPRINGPOINT TECHNOLOGIES LLC,DATA ARCHITECT,144000.0,"HOUSTON, TX",2019
SPRINGPOINT TECHNOLOGIES LLC,DATA ARCHITECT,144000.0,"HOUSTON, TX",2019
ZOLON TECH SOLUTIONS INC,DATA ARCHITECT,144080.0,"OWINGS MILLS, MD",2019
THE CHILDREN&#39;S PLACE SERVICES COMPANY LLC,DATA ARCHITECT,51064.0,"SECAUCUS, NJ",2019
EC INFOSYSTEMS INC,DATA ARCHITECT,57325.0,"UNIONDALE, NY",2019
EC INFOSYSTEMS INC,DATA ARCHITECT,57325.0,"UNIONDALE, NY",2019
EC INFOSYSTEMS INC,DATA ARCHITECT,57325.0,"UNIONDALE, NY",2019
EC INFOSYSTEMS INC,DATA ARCHITECT,57325.0,"UNIONDALE, NY",2019
EC INFOSYSTEMS INC,DATA ARCHITECT,57325.0,"UNIONDALE, NY",2019
AMERIPROS EMS LLC,DATA ARCHITECT,60000.0,"STOCKBRIDGE, GA",2019
HILLSOFT BUSINESS SOLUTIONS LLC,DATA ARCHITECT,62670.0,"BARTLESVILLE, OK",2019
SLK AMERICA INC,DATA ARCHITECT,63814.0,"PLYMOUTH, MN",2019
MASTER ARCHITECTS SCIENTISTS AND ENGINEERS LLC,DATA ARCHITECT,64750.0,"DERWOOD, MD",2019
TECHNUMEN INC,DATA ARCHITECT,66000.0,"TALLAHASSEE, FL",2019
SUPERLOGIX INC,DATA ARCHITECT,66000.0,"DETROIT, MI",2019
EXPEDENT CORP,DATA ARCHITECT,66000.0,"LOWELL, AR",2019
NORTHWESTERN MEMORIAL HEALTHCARE,DATA ARCHITECT,67954.0,"CHICAGO, IL",2019
FPT USA CORP,DATA ARCHITECT,68037.0,"RENTON, WA",2019
PYRAMID TECHNOLOGY SOLUTIONS INC,DATA ARCHITECT,69035.0,"MERRILL, WI",2019
PYRAMID TECHNOLOGY SOLUTIONS INC,DATA ARCHITECT,69035.0,"MERRILL, WI",2019
INFOSHARE SYSTEMS INC,DATA ARCHITECT,69035.0,"MERRILL, WI",2019
DIGITALBYTES INC,DATA ARCHITECT,70000.0,"SPARTANBURG, SC",2019
DIGITALBYTES INC,DATA ARCHITECT,70000.0,"SPARTANBURG, SC",2019
NPV STAFFING LLC,DATA ARCHITECT,70000.0,"RENSSELAER, NY",2019
SOFTWARE GLOBAL LTD,DATA ARCHITECT,70500.0,"GAINESVILLE, FL",2019
FPT USA CORP,DATA ARCHITECT,70824.0,"RENTON, WA",2019
FPT USA CORP,DATA ARCHITECT,70824.0,"RENTON, WA",2019
HTC GLOBAL SERVICES INC,DATA ARCHITECT,71000.0,"PLANO, TX",2019
HTC GLOBAL SERVICES INC,DATA ARCHITECT,71000.0,"PLANO, TX",2019
SLK AMERICA INC,DATA ARCHITECT,71614.0,"BUFFALO, NY",2019
EXPEDENT CORP,DATA ARCHITECT,72000.0,"LOWELL, AR",2019
EXPEDENT CORP,DATA ARCHITECT,72000.0,"LOWELL, AR",2019
FEDEX CORPORATE SERVICES INC,DATA ARCHITECT,74048.0,"COLLIERVILLE, TN",2019
IBM CORPORATION,DATA ARCHITECT,74443.0,"ARMONK, NY",2019
IBM CORPORATION,DATA ARCHITECT,74443.0,"ARMONK, NY",2019
SAANSOL INC,DATA ARCHITECT,74500.0,"EDISON, NJ",2019
HORIZON SOFTECH INC,DATA ARCHITECT,75000.0,"REDMOND, WA",2019
KORE VISION INC,DATA ARCHITECT,75462.0,"WORCESTER, MA",2019
VERTUCOM INC,DATA ARCHITECT,75712.0,"ASHBURN, VA",2019
VERTUCOM INC,DATA ARCHITECT,75712.0,"ASHBURN, VA",2019
CHARTER GLOBAL INC,DATA ARCHITECT,76000.0,"THE WOODLANDS, TX",2019
MPLATFORM LLC,DATA ARCHITECT,76000.0,"NEW YORK, NY",2019
SOURCEINFOTECH INC,DATA ARCHITECT,76000.0,"RICHMOND, VA",2019
MH HOSPITAL MANAGER LLC,DATA ARCHITECT,77000.0,"ASHEVILLE, NC",2019
V-SOFT CONSULTING GROUP INC,DATA ARCHITECT,77000.0,"HENRICO, VA",2019
VERTUCOM INC,DATA ARCHITECT,77189.0,"IRVING, TX",2019
COGENT DATA SOLUTIONS LLC,DATA ARCHITECT,77438.0,"EDEN PRAIRIE, MN",2019
AVENIR ASSOCIATES INC,DATA ARCHITECT,77750.0,"ALLENTOWN, PA",2019
MASTER ARCHITECTS SCIENTISTS AND ENGINEERS LLC,DATA ARCHITECT,78000.0,"DERWOOD, MD",2019
NORTHWESTERN MEMORIAL HEALTHCARE,DATA ARCHITECT,78125.0,"CHICAGO, IL",2019
LONG DOG FAT CAT IV LLC,DATA ARCHITECT,78728.0,"OMAHA, NV",2019
HAWORTH MARKETING &amp; MEDIA COMPANY,DATA ARCHITECT,79102.0,"MINNEAPOLIS, MN",2019
ITTSTAR CONSULTING LLC,DATA ARCHITECT,79331.0,"ALPHARETTA, GA",2019
NORTHWESTERN MEMORIAL HEALTHCARE,DATA ARCHITECT,79706.0,"CHICAGO, IL",2019
A&amp;A GLOBAL IMPORTS,DATA ARCHITECT,80000.0,"VERNON, CA",2019
A&amp;A GLOBAL IMPORTS,DATA ARCHITECT,80000.0,"VERNON, CA",2019
P SQUARE SOLUTIONS LLC,DATA ARCHITECT,80142.0,"BERKELEY HEIGHTS, NJ",2019
P SQUARE SOLUTIONS LLC,DATA ARCHITECT,80142.0,"BERKELEY HEIGHTS, NJ",2019
DIZER CORP,DATA ARCHITECT,80400.0,"COLUMBUS, OH",2019
WB SOLUTIONS LLC,DATA ARCHITECT,81390.0,"GRINNELL, IA",2019
IBM CORPORATION,DATA ARCHITECT,81598.0,"HOUSTON, TX",2019
VIGNA INC,DATA ARCHITECT,82000.0,"ALPHARETTA, GA",2019
RITE PROS INC,DATA ARCHITECT,82000.0,"SCHAUMBURG, IL",2019
COD CORES INC,DATA ARCHITECT,83200.0,"SKOKIE, IL",2019
LAKSAN TECHNOLOGIES LLC,DATA ARCHITECT,83512.0,"EDISON, NJ",2019
TALENT9 INC,DATA ARCHITECT,84300.0,"ATLANTA, GA",2019
CHARTER GLOBAL INC,DATA ARCHITECT,85000.0,"WASHINGTON, DC",2019
NESTLE USA INC,DATA ARCHITECT,85000.0,"ARLINGTON, VA",2019
COMPUTER GLOBAL SOLUTIONS INC,DATA ARCHITECT,85000.0,"MASON, OH",2019
ECOVUE SOLUTIONS LLC,DATA ARCHITECT,85000.0,"CUMMING, GA",2019
TALENT9 INC,DATA ARCHITECT,85000.0,"ATLANTA, GA",2019
ADVENTIST HEALTH ST HELENA HOSPITAL - NAPA VALLEY,DATA ARCHITECT,85336.0,"ROSEVILLE, CA",2019
LAKSAN TECHNOLOGIES LLC,DATA ARCHITECT,86000.0,"EDISON, NJ",2019
IBM CORPORATION,DATA ARCHITECT,86466.0,"OVERLAND PARK, KS",2019
IBM CORPORATION,DATA ARCHITECT,86466.0,"OVERLAND PARK, KS",2019
CONCERTO HEALTHCARE INC,DATA ARCHITECT,86965.0,"ALISO VIEJO, CA",2019
CONCERTO HEALTHCARE INC,DATA ARCHITECT,86965.0,"ALISO VIEJO, CA",2019
LAKSAN TECHNOLOGIES LLC,DATA ARCHITECT,87000.0,"EDISON, NJ",2019
TEKGENTE SOLUTIONS INC,DATA ARCHITECT,87693.0,"COLUMBUS, OH",2019
TECH PUNDITS INC,DATA ARCHITECT,88000.0,"PHILADELPHIA, PA",2019
TECH PUNDITS INC,DATA ARCHITECT,88000.0,"PHILADELPHIA, PA",2019
INSURANCE SERVICES OFFICE INC,DATA ARCHITECT,88000.0,"JERSEY CITY, NJ",2019
MERLIN SIGHT LLC,DATA ARCHITECT,88000.0,"SECAUCUS, NJ",2019
MERLIN SIGHT LLC,DATA ARCHITECT,88000.0,"EDISON, NJ",2019
COLORADO STATE UNIVERSITY,DATA ARCHITECT,89739.0,"FORT COLLINS, CO",2019
SEIU 775 BENEFITS GROUP,DATA ARCHITECT,89898.0,"SEATTLE, WA",2019
EUCLID INNOVATIONS INC,DATA ARCHITECT,90000.0,"CHARLOTTE, NC",2019
KORE VISION INC,DATA ARCHITECT,90000.0,"WORCESTER, MA",2019
MPLATFORM LLC,DATA ARCHITECT,90000.0,"NEW YORK, NY",2019
TALENT9 INC,DATA ARCHITECT,90000.0,"ATLANTA, GA",2019
AMERICAN TIRE DISTRIBUTORS,DATA ARCHITECT,90000.0,"HUNTERSVILLE, NC",2019
SLK AMERICA INC,DATA ARCHITECT,90189.0,"BUFFALO, NY",2019
SLK AMERICA INC,DATA ARCHITECT,90459.0,"WINDSOR, CT",2019
SLK AMERICA INC,DATA ARCHITECT,90459.0,"WINDSOR, CT",2019
SLK AMERICA INC,DATA ARCHITECT,90459.0,"WINDSOR, CT",2019
SLK AMERICA INC,DATA ARCHITECT,90459.0,"WINDSOR, CT",2019
NORTHWESTERN MEMORIAL HEALTHCARE,DATA ARCHITECT,91437.0,"CHICAGO, IL",2019
SLK AMERICA INC,DATA ARCHITECT,91853.0,"BUFFALO, NY",2019
IHC HEALTH SERVICES INC,DATA ARCHITECT,92165.0,"WEST VALLEY CITY, UT",2019
IHC HEALTH SERVICES INC,DATA ARCHITECT,92165.0,"WEST VALLEY CITY, UT",2019
IHC HEALTH SERVICES INC,DATA ARCHITECT,92165.0,"WEST VALLEY CITY, UT",2019
ABAL TECHNOLOGIES INC,DATA ARCHITECT,92872.0,"ATLANTA, GA",2019
ABAL TECHNOLOGIES INC,DATA ARCHITECT,92872.0,"ATLANTA, GA",2019
SYNTEL INC,DATA ARCHITECT,93454.0,"ALBANY, NY",2019
NOVEDEA SYSTEMS INC,DATA ARCHITECT,93538.0,"RICHARDSON, TX",2019
FONTEVA INC,DATA ARCHITECT,93933.0,"ARLINGTON, VA",2019
KENNEDY INTERNATIONAL SOFTWARE INC,DATA ARCHITECT,94000.0,"IRVING, TX",2019
TEK LEADERS INC,DATA ARCHITECT,94307.0,"ADDISON, TX",2019
TEK LEADERS INC,DATA ARCHITECT,94307.0,"ADDISON, TX",2019
CAPRUS IT INC,DATA ARCHITECT,94307.0,"PLANO, TX",2019
INTERNATIONAL SOLUTION SOURCES LLC,DATA ARCHITECT,94500.0,"SAN FRANCISCO, CA",2019
HCA MANAGEMENT SERVICES LP,DATA ARCHITECT,94578.0,"NASHVILLE, TN",2019
MEDICREDIT INC,DATA ARCHITECT,94578.0,"NASHVILLE, TN",2019
ATOS SYNTEL INC,DATA ARCHITECT,94702.0,"NORTHBROOK, IL",2019
BRILLIO LLC,DATA ARCHITECT,95000.0,"BELLEVUE, WA",2019
DIGITALBYTES INC,DATA ARCHITECT,95000.0,"MINNETONKA, MN",2019
MARKETING ASSOCIATES LLC DBA ONEMAGNIFY,DATA ARCHITECT,95000.0,"DETROIT, MI",2019
NPV STAFFING LLC,DATA ARCHITECT,95000.0,"CHICAGO, IL",2019
YES HARDSOFT SOLUTIONS INC,DATA ARCHITECT,96000.0,"PHILADELPHIA, PA",2019
IBM CORPORATION,DATA ARCHITECT,96325.0,"LISLE, IL",2019
IBM CORPORATION,DATA ARCHITECT,96325.0,"LISLE, IL",2019
IBM CORPORATION,DATA ARCHITECT,96325.0,"LISLE, IL",2019
IBM CORPORATION,DATA ARCHITECT,96325.0,"LISLE, IL",2019
COGENT DATA SOLUTIONS LLC,DATA ARCHITECT,96325.0,"FARMINGTON HILLS, MI",2019
COGENT DATA SOLUTIONS LLC,DATA ARCHITECT,96325.0,"HOFFMAN ESTATES, IL",2019
MINDSYS INC,DATA ARCHITECT,96366.0,"CRANBURY, NJ",2019
MINDSYS INC,DATA ARCHITECT,96366.0,"CRANBURY, NJ",2019
COGENT DATA SOLUTIONS LLC,DATA ARCHITECT,96470.0,"IRVING, TX",2019
PAX INTERNATIONAL COMPANY INC,DATA ARCHITECT,96554.0,"MCLEAN, VA",2019
INTERNATIONAL TECHNOLOGY SOLUTIONS INC,DATA ARCHITECT,96554.0,"MCLEAN, VA",2019
MINDTREE LIMITED,DATA ARCHITECT,97843.0,"NEW YORK, NY",2019
DIGITALBYTES INC,DATA ARCHITECT,98000.0,"MINNETONKA, MN",2019
EMERSON CLIMATE TECHNOLOGIES RETAIL SOLUTIONS INC,DATA ARCHITECT,99100.0,"KENNESAW, GA",2019
INFO SERVICES LLC,DATA ARCHITECT,99278.0,"CINCINNATI, OH",2019
CHARTER COMMUNICATIONS INC,DATA ARCHITECT,99362.0,"TOWN AND COUNTRY, MO",2019
INVENSYS INC,DATA ARCHITECT,100000.0,"PISCATAWAY, NJ",2019
CHARTER GLOBAL INC,DATA ARCHITECT,100000.0,"PLANO, TX",2019
INVENSYS INC,DATA ARCHITECT,100000.0,"PISCATAWAY, NJ",2019
VENTOIS INC,DATA ARCHITECT,100000.0,"WORCESTER, MA",2019
DEEMSYS INC,DATA ARCHITECT,100000.0,"COLUMBUS, OH",2019
ASTROSOFT TERCHNOLOGIES LLC,DATA ARCHITECT,100000.0,"PLANO, TX",2019
BARCLAYS SERVICES LLC,DATA ARCHITECT,100000.0,"PISCATAWAY, NJ",2019
DELVIOM LLC,DATA ARCHITECT,100000.0,"AUSTIN, TX",2019
SARANSH INC,DATA ARCHITECT,100000.0,"MASON, OH",2019
VENTOIS INC,DATA ARCHITECT,100000.0,"WORCESTER, MA",2019
AVENIR ASSOCIATES INC,DATA ARCHITECT,100700.0,"BOSTON, MA",2019
JB HUNT TRANSPORT INC,DATA ARCHITECT,100805.0,"LOWELL, AR",2019
ACCENTURE LLP,DATA ARCHITECT,101900.0,"RICHFIELD, MN",2019
MEDTRONIC INC,DATA ARCHITECT,101982.0,"NORTHRIDGE, CA",2019
