Company,Job,Salary,Location,Year
SQUILLION SYSTEMS LLC,DATA ANALST,99840.0,"WATERTOWN, MA",2017
MEDAMERICA INC,DATA ANALYIST,75750.0,"EMERYVILLE, CA",2017
AITA CONSULTING SERVICES INC,DATA ANALYSIS &amp; PLANNING ENGINEER,67642.0,"REDMOND, WA",2017
AITA CONSULTING SERVICES INC,DATA ANALYSIS &amp; PLANNING ENGINEER,67642.0,"REDMOND, WA",2017
AITA CONSULTING SERVICES INC,DATA ANALYSIS &amp; PLANNING ENGINEER,67642.0,"REDMOND, WA",2017
SALIENT CORP,DATA ANALYSIS AND QUALITY SPECIALIST II,48630.0,"ALBANY, NY",2017
SALIENT CORP,DATA ANALYSIS AND QUALITY SPECIALIST II,48630.0,"ALBANY, NY",2017
FARM-LOGIX LLC,DATA ANALYSIS AND REPORTING MANAGER,70000.0,"EVANSTON, IL",2017
FARM-LOGIX LLC,DATA ANALYSIS AND REPORTING MANAGER,70000.0,"EVANSTON, IL",2017
FARMLOGIX LLC,DATA ANALYSIS AND REPORTING MANAGER,70000.0,"EVANSTON, IL",2017
MEGAPUTER INTELLIGENCE INC,DATA ANALYSIS CONSULTANT,60000.0,"BLOOMINGTON, IN",2017
MEGAPUTER INTELLIGENCE INC,DATA ANALYSIS CONSULTANT,60000.0,"BLOOMINGTON, IN",2017
MEGAPUTER INTELLIGENCE INC,DATA ANALYSIS CONSULTANT,60000.0,"BLOOMINGTON, IN",2017
MEGAPUTER INTELLIGENCE INC,DATA ANALYSIS CONSULTANT,60000.0,"BLOOMINGTON, IN",2017
MEGAPUTER INTELLIGENCE INC,DATA ANALYSIS CONSULTANT,60000.0,"BLOOMINGTON, IN",2017
MEGAPUTER INTELLIGENCE INC,DATA ANALYSIS CONSULTANT,60000.0,"BLOOMINGTON, IN",2017
MEGAPUTER INTELLIGENCE INC,DATA ANALYSIS CONSULTANT,60000.0,"BLOOMINGTON, IN",2017
MEGAPUTER INTELLIGENCE INC,DATA ANALYSIS CONSULTANT,60000.0,"BLOOMINGTON, IN",2017
POPULUS GROUP LLC,DATA ANALYSIS ENGINEER,71860.0,"WARREN, MI",2017
AMINO INC,DATA ANALYSIS ENGINEER,131250.0,"SAN FRANCISCO, CA",2017
AMINO INC,DATA ANALYSIS ENGINEER,131250.0,"SAN FRANCISCO, CA",2017
CAPITAL ONE SERVICES II LLC,DATA ANALYSIS MANAGER,82000.0,"OAKLAND, CA",2017
CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,104000.0,"RICHMOND, VA",2017
CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,104000.0,"RICHMOND, VA",2017
CAPITAL ONE NATIONAL ASSOCIATION,DATA ANALYSIS MANAGER,104000.0,"PLANO, TX",2017
CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,104000.0,"RICHMOND, VA",2017
CAPITAL ONE NATIONAL ASSOCIATION,DATA ANALYSIS MANAGER,104000.0,"RICHMOND, VA",2017
CAPITAL ONE NATIONAL ASSOCIATION,DATA ANALYSIS MANAGER,104000.0,"PLANO, TX",2017
CAPITAL ONE NATIONAL ASSOCIATION,DATA ANALYSIS MANAGER,104000.0,"PLANO, TX",2017
CAPITAL ONE NATIONAL ASSOCIATION,DATA ANALYSIS MANAGER,104000.0,"PLANO, TX",2017
CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,104000.0,"RICHMOND, VA",2017
CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,104000.0,"PLANO, TX",2017
CAPITAL ONE NATIONAL ASSOCIATION,DATA ANALYSIS MANAGER,104000.0,"PLANO, TX",2017
CAPITAL ONE NATIONAL ASSOCIATION,DATA ANALYSIS MANAGER,104000.0,"PLANO, TX",2017
CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,114400.0,"VIENNA, VA",2017
CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,114400.0,"MCLEAN, VA",2017
SANTANDER HOLDINGS USA INC,DATA ANALYSIS SAS PROG. ANALYST,65000.0,"BOSTON, MA",2017
UT-BATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),DATA ANALYSIS SOFTWARE ENGINEER,121131.0,"OAK RIDGE, TN",2017
GLOBAL AMERICA GROUP LLP,DATA ANALYST,40400.0,"BROOKLYN, NY",2017
BLAZE CORPORATION,DATA ANALYST,43920.0,"REDMOND, WA",2017
GOTION INC,DATA ANALYST,44560.0,"FREMONT, CA",2017
THE UNITED SOLUTIONS GROUP INC,DATA ANALYST,44680.0,"ALLENTOWN, PA",2017
CHINESE CULTURE AND COMMUNITY SERVICE CENTER INC,DATA ANALYST,44740.0,"GAITHERSBURG, MD",2017
ARTEK SOLUTIONS INC,DATA ANALYST,47000.0,"HOUSTON, TX",2017
NEW YORK MART GROUP INC,DATA ANALYST,47000.0,"LONG ISLAND CITY, NY",2017
KNOWLEDGE DECISION SERVICES LLC,DATA ANALYST,47540.0,"SAN JOSE, CA",2017
ANYHEALTH INSURANCE SERVICES INC,DATA ANALYST,47820.0,"ROWLAND HEIGHTS, CA",2017
DATA APPLICATION LAB,DATA ANALYST,50000.0,"MONTEREY PARK, CA",2017
COGNOS EDUCATION,DATA ANALYST,50000.0,"ROLLING HILLS ESTATES, CA",2017
QUICK BIOLOGY INC,DATA ANALYST,50000.0,"PASADENA, CA",2017
ONLINE MARKETING GROUP INC,DATA ANALYST,51120.0,"NEW YORK, NY",2017
GLOBAL AMERICA GROUP LLC,DATA ANALYST,51540.0,"BROOKLYN, NY",2017
BELLEMA CO,DATA ANALYST,52000.0,"WALNUT, CA",2017
BELLEMA CO,DATA ANALYST,52000.0,"WALNUT, CA",2017
SIGNATURE COMMERCIAL SOLUTIONS LLC,DATA ANALYST,52860.0,"MARSHFIELD, MA",2017
WHITRIDGE ASSOCIATES INC,DATA ANALYST,53520.0,"NORTH QUINCY, MA",2017
NEW YORK IMMIGRATION SERVICE LLC,DATA ANALYST,53600.0,"LEONIA, NJ",2017
NEW YORK IMMIGRATION SERVICE LLC,DATA ANALYST,53600.0,"LEONIA, NJ",2017
BOSTON MEDICAL CENTER CORPORATION,DATA ANALYST,55200.0,"BOSTON, MA",2017
BOSTON MEDICAL CENTER CORPORATION,DATA ANALYST,55200.0,"BOSTON, MA",2017
FEW MODA,DATA ANALYST,55280.0,"NEW YORK, NY",2017
FEW MODA INC,DATA ANALYST,55280.0,"NEW YORK, NY",2017
FEW MODA INC,DATA ANALYST,55280.0,"NEW YORK, NY",2017
PIEZOS TECHNOLOGY SOLUTIONS INC,DATA ANALYST,56000.0,"DEERFIELD, IL",2017
CALIFORNIA CREATIVE SOLUTIONS INC,DATA ANALYST,56940.0,"COSTA MESA, CA",2017
ANJANEYAP INC,DATA ANALYST,57740.0,"SAN RAMON, CA",2017
REDTAIL TECHNOLOGY INC,DATA ANALYST,57980.0,"GOLD RIVER, CA",2017
REDTAIL TECHNOLOGY INC,DATA ANALYST,57980.0,"GOLD RIVER, CA",2017
GOOD HOPE USA CONSULTING SERVICES INC,DATA ANALYST,58460.0,"CARROLLTON, TX",2017
HCL GLOBAL SYSTEMS INC,DATA ANALYST,59040.0,"MADISON, WI",2017
