Company,Job,Salary,Location,Year
EBAY INC,FULL STACK  INFRASTRUCTURE ENGINEER,97000.0,"SAN JOSE, CA",2016
BEEPI INC,FULL STACK .NET ENGINEER,98342.0,"LOS ALTOS, CA",2016
JIBO INC,FULL STACK C++ SOFTWARE ENGINEER,129000.0,"REDWOOD CITY, CA",2016
RESIN INC,FULL STACK CODER,105400.0,"SEATTLE, WA",2016
SITESPECT INC,FULL STACK ENGINEER,62500.0,"BOSTON, MA",2016
BRIGHTBYTES INC,FULL STACK ENGINEER,64605.0,"PROVO, UT",2016
RAVEN SOFTWARE SOLUTIONS INC,FULL STACK ENGINEER,65043.0,"IRVING, TX",2016
MOVENCORP INC,FULL STACK ENGINEER,70000.0,"WAYNE, PA",2016
DEALER SOLUTION GROUP INC,FULL STACK ENGINEER,70139.0,"IRVINE, CA",2016
JUMPCUT STUDIOS INC,FULL STACK ENGINEER,80000.0,"LOS ANGELES, CA",2016
JUMPCUT STUDIOS INC,FULL STACK ENGINEER,80000.0,"LOS ANGELES, CA",2016
UNITY TECHNOLOGIES SF,FULL STACK ENGINEER,80184.0,"SAN FRANCISCO, CA",2016
TABOOLA INC,FULL STACK ENGINEER,85000.0,"NEW YORK, NY",2016
TABOOLA INC,FULL STACK ENGINEER,85000.0,"LOS ANGELES, CA",2016
SUPPLY FRAME INC,FULL STACK ENGINEER,90000.0,"PASADENA, CA",2016
INVESTMENT GRADE TECHNOLOGY,FULL STACK ENGINEER,90000.0,"CHICAGO, IL",2016
AYDA LABS INC,FULL STACK ENGINEER,90000.0,"FREMONT, CA",2016
AYDA LABS INC,FULL STACK ENGINEER,90000.0,"FREMONT, CA",2016
REPLICON SOFTWARE INC,FULL STACK ENGINEER,96900.0,"REDWOOD CITY, CA",2016
BETTERDOCTOR INC,FULL STACK ENGINEER,100000.0,"SAN FRANCISCO, CA",2016
SILVERVUE,FULL STACK ENGINEER,100000.0,"SANDY, UT",2016
VIPTELA INC,FULL STACK ENGINEER,100277.0,"SAN JOSE, CA",2016
LITHIUM TECHNOLOGIES INC,FULL STACK ENGINEER,105000.0,"SAN FRANCISCO, CA",2016
SIMPLE ENERGY,FULL STACK ENGINEER,105000.0,"BOULDER, CO",2016
GO MAPS INC,FULL STACK ENGINEER,105000.0,"SAN FRANCISCO, CA",2016
GO MAPS INC,FULL STACK ENGINEER,105000.0,"SAN FRANCISCO, CA",2016
VIPTELA INC,FULL STACK ENGINEER,105000.0,"SAN JOSE, CA",2016
SOCIAL TABLES INC,FULL STACK ENGINEER,110000.0,"WASHINGTON, DC",2016
CAPTRICITY INC,FULL STACK ENGINEER,110000.0,"OAKLAND, CA",2016
CHEXOLOGY LLC,FULL STACK ENGINEER,110000.0,"NEW YORK, NY",2016
BUZZ TECHNOLOGIES INC,FULL STACK ENGINEER,110000.0,"MENLO PARK, CA",2016
VIPTELA INC,FULL STACK ENGINEER,119350.0,"SAN JOSE, CA",2016
VIPTELA INC,FULL STACK ENGINEER,119350.0,"SAN JOSE, CA",2016
EBATES PERFORMANCE MARKETING INC,FULL STACK ENGINEER,120000.0,"SAN MATEO, CA",2016
PLACEMETER INC,FULL STACK ENGINEER,125000.0,"NEW YORK, NY",2016
FIFTYTHREE INC,FULL STACK ENGINEER,125000.0,"NEW YORK, NY",2016
FIFTYTHREE INC,FULL STACK ENGINEER,125000.0,"NEW YORK, NY",2016
SLICE TECHNOLOGIES INC,FULL STACK ENGINEER,125000.0,"SAN MATEO, CA",2016
AFFIRM INC,FULL STACK ENGINEER,130000.0,"SAN FRANCISCO, CA",2016
APPDIFF INC,FULL STACK ENGINEER,130000.0,"SEATTLE, WA",2016
HUAMI INC,FULL STACK ENGINEER,135000.0,"MOUNTAIN VIEW, CA",2016
SCHONFELD TOOLS LLC,FULL STACK ENGINEER,140000.0,"NEW YORK, NY",2016
BEEPI INC,FULL STACK ENGINEER,148500.0,"LOS ALTOS, CA",2016
UNITY TECHNOLOGIES SF,FULL STACK ENGINEER,150000.0,"SAN FRANCISCO, CA",2016
FLEXPORT INC,FULL STACK ENGINEER,160000.0,"SAN FRANCISCO, CA",2016
UNITY TECHNOLOGIES SF,FULL STACK ENGINEER,175000.0,"SAN FRANCISCO, CA",2016
SALESFORCECOM INC,FULL STACK ENGINEER - CUSTOMER CENTRIC ENGINEERING,117770.0,"SAN FRANCISCO, CA",2016
