Company,Job,Salary,Location,Year
LOOKING GLASS FACTORY,FRONT - END DEVELOPER,79000.0,"BROOKLYN, NY",2021
LOOKING GLASS FACTORY INC,FRONT - END DEVELOPER,79000.0,"BROOKLYN, NY",2021
AMAZONCOM SERVICES LLC,FRONT - END ENGINEER I,139000.0,"SEATTLE, WA",2021
FORESCITE INC,FRONT BACK END FULL STACK DEVELOPER,78811.0,"NEW YORK, NY",2021
FORESCITE INC,FRONT BACK END FULL STACK DEVELOPER,78811.0,"NEW YORK, NY",2021
FORESCITE INC,FRONT BACK END FULL STACK DEVELOPER,78811.0,"NEW YORK, NY",2021
HIGHGATE HOTEL LLP,FRONT DESK AGENT,32000.0,"KEY WEST, FL",2021
HIGHGATE HOTEL LLP,FRONT DESK AGENT,32000.0,"KEY WEST, FL",2021
HIGHGATE HOTEL LLP,FRONT DESK AGENT,32000.0,"KEY WEST, FL",2021
HIGHGATES HOTEL LLP,FRONT DESK AGENT,32500.0,"KEY WEST, FL",2021
CROWDSTRIKE INC,FRONT END  IU ENGINEER,169562.0,"SAN FRANCISCO, CA",2021
CROWDSTRIKE INC,FRONT END  IU ENGINEER,169562.0,"SAN FRANCISCO, CA",2021
IBM CORPORATION,FRONT END - CLOUD APPLICATION DEVELOPER,82680.0,"QUINCY, MA",2021
CLOUDYWING TECHNOLOGIES INC,FRONT END .NET DEVELOPER,94016.0,"LONE TREE, CO",2021
JUN GROUP PRODUCTIONS LLC,FRONT END AD OPERATIONS ANALYST,65000.0,"NEW YORK, NY",2021
POWWOW INC,FRONT END AI ML DEVELOPER,139000.0,"FAYETTEVILLE, AR",2021
DATAQUAD INC,FRONT END ANGULAR DEVELOPER,92685.0,"HOUSTON, TX",2021
INDUS GROUP INC,FRONT END ANGULAR DEVELOPER,92690.0,"HOUSTON, TX",2021
MIZ TECH SOLUTIONS LLC,FRONT END ANGULAR DEVELOPER,100526.0,"JERSEY CITY, NJ",2021
INTERNATIONAL BUSINESS MACHINES CORPORATION,FRONT END APPLICATION DEVELOPER,76398.0,"DAYTONA BEACH, FL",2021
INTERNATIONAL BUSINESS MACHINES CORPORATION,FRONT END APPLICATION DEVELOPER,76398.0,"DAYTONA BEACH, FL",2021
MARKLOGIC CORPORATION,FRONT END APPLICATION DEVELOPER,121000.0,"SAN CARLOS, CA",2021
INTERNATIONAL BUSINESS MACHINES CORPORATION,FRONT END APPLICATION DEVELOPER,123614.0,"NEW YORK, NY",2021
INTERNATIONAL BUSINESS MACHINES CORPORATION,FRONT END APPLICATION DEVELOPER,123614.0,"NEW YORK, NY",2021
AKSHAYA INC,FRONT END APPLICATIONS DEVELOPER,93558.0,"IRVING, TX",2021
APPLE INC,FRONT END DESIGN ENGINEER,145000.0,"CUPERTINO, CA",2021
APPLE INC,FRONT END DESIGN ENGINEER,190000.0,"CUPERTINO, CA",2021
EBZNS HOLDINGS LLC,FRONT END DESIGNER AND DEVELOPER,103012.0,"MILL VALLEY, CA",2021
EBZNS HOLDINGS LLC,FRONT END DESIGNER AND DEVELOPER,103012.0,"MILL VALLEY, CA",2021
TEXPERTS INC,FRONT END DEVELOPER,76000.0,"ADDISON, TX",2021
RESOURCESOFT INC,FRONT END DEVELOPER,76900.0,"EDISON, NJ",2021
RESOURCESOFT INC,FRONT END DEVELOPER,76900.0,"EDISON, NJ",2021
NIRVANA ENTERPRISES LLC,FRONT END DEVELOPER,80000.0,"BOCA RATON, FL",2021
NIRVANA ENTERPRISES LLC,FRONT END DEVELOPER,80000.0,"BOCA RATON, FL",2021
TEKNXPERT LLC,FRONT END DEVELOPER,82200.0,"OVERLAND PARK, KS",2021
PRO-TEK CONSULTING,FRONT END DEVELOPER,86000.0,"CHICAGO, IL",2021
ORRBA SYSTEMS LLC,FRONT END DEVELOPER,91760.0,"SAN JOSE, CA",2021
PRO-TEK CONSULTING,FRONT END DEVELOPER,93600.0,"POWELL, OH",2021
ECONTENTI INC,FRONT END DEVELOPER,96660.0,"MORRIS PLAINS, NJ",2021
EALEARN INC,FRONT END DEVELOPER,96660.0,"MORRIS PLAINS, NJ",2021
PINNACLE TECHNICAL RESOURCES INC,FRONT END DEVELOPER,96660.0,"ALLENTOWN, PA",2021
NIRVANA ENTERPRISES LLC,FRONT END DEVELOPER,97000.0,"NEW YORK, NY",2021
NIRVANA ENTERPRISES LLC,FRONT END DEVELOPER,97000.0,"NEW YORK, NY",2021
MARS IT CORPORATION D/B/A MARS SOLUTIONS GROUP,FRONT END DEVELOPER,100000.0,"FRANKLIN, WI",2021
MARS IT CORPORATION D/B/A MARS SOLUTIONS GROUP,FRONT END DEVELOPER,100000.0,"FRANKLIN, WI",2021
TEK EXCEL INC,FRONT END DEVELOPER,100040.0,"FORT MILL, SC",2021
PRO-TEK CONSULTING,FRONT END DEVELOPER,109160.0,"BEAUMONT, TX",2021
PRO-TEK CONSULTING,FRONT END DEVELOPER,116280.0,"OAKLAND, CA",2021
ANTRA INC,FRONT END DEVELOPER,70000.0,"AUSTIN, TX",2021
SPRINGBIG LLC,FRONT END DEVELOPER,70000.0,"BOCA RATON, FL",2021
SPRINGBIG LLC,FRONT END DEVELOPER,70000.0,"BOCA RATON, FL",2021
SPRINGBIG LLC,FRONT END DEVELOPER,70000.0,"BOCA RATON, FL",2021
