Company,Job,Salary,Location,Year
AMAZONCOM SERVICES LLC,FRONT - END ENGINEER I,139000.0,"SEATTLE, WA",2021
HIGHGATE HOTEL LLP,FRONT DESK AGENT,32000.0,"KEY WEST, FL",2021
HIGHGATE HOTEL LLP,FRONT DESK AGENT,32000.0,"KEY WEST, FL",2021
HIGHGATE HOTEL LLP,FRONT DESK AGENT,32000.0,"KEY WEST, FL",2021
HIGHGATES HOTEL LLP,FRONT DESK AGENT,32500.0,"KEY WEST, FL",2021
CROWDSTRIKE INC,FRONT END  IU ENGINEER,169562.0,"SAN FRANCISCO, CA",2021
CROWDSTRIKE INC,FRONT END  IU ENGINEER,169562.0,"SAN FRANCISCO, CA",2021
JUN GROUP PRODUCTIONS LLC,FRONT END AD OPERATIONS ANALYST,65000.0,"NEW YORK, NY",2021
APPLE INC,FRONT END DESIGN ENGINEER,145000.0,"CUPERTINO, CA",2021
APPLE INC,FRONT END DESIGN ENGINEER,190000.0,"CUPERTINO, CA",2021
BERKLEY INSURANCE COMPANY,FRONT END ENGINEER,76690.0,"MANASSAS, VA",2021
MASSACHUSETTS MUTUAL LIFE INSURANCE COMPANY,FRONT END ENGINEER,79000.0,"NEW YORK, NY",2021
SPHERICAL ANALYTICS INC,FRONT END ENGINEER,80000.0,"CAMBRIDGE, MA",2021
ANTRA INC,FRONT END ENGINEER,80000.0,"FORT LEE, NJ",2021
AXXESS CONSULT INC,FRONT END ENGINEER,80000.0,"DALLAS, TX",2021
AXXESS CONSULT INC,FRONT END ENGINEER,86500.0,"DALLAS, TX",2021
CADENT LLC,FRONT END ENGINEER,89773.0,"PHILADELPHIA, PA",2021
FTD LLC,FRONT END ENGINEER,90397.0,"DOWNERS GROVE, IL",2021
CADENT LLC,FRONT END ENGINEER,92082.0,"PHILADELPHIA, PA",2021
V3TECH SOLUTIONS INC,FRONT END ENGINEER,92500.0,"REDMOND, WA",2021
EAB GLOBAL INC,FRONT END ENGINEER,94000.0,"WASHINGTON, DC",2021
SAPPHIRE IT SERVICES INC,FRONT END ENGINEER,94200.0,"PLANO, TX",2021
AXXESS CONSULT INC,FRONT END ENGINEER,95000.0,"DALLAS, TX",2021
HOMETAP EQUITY PARTNERS LLC,FRONT END ENGINEER,96242.0,"BOSTON, MA",2021
BERKLEY INSURANCE COMPANY,FRONT END ENGINEER,98550.0,"MANASSAS, VA",2021
LOADSMART,FRONT END ENGINEER,100800.0,"JERSEY CITY, NJ",2021
MASSACHUSETTS MUTUAL LIFE INSURANCE COMPANY,FRONT END ENGINEER,101000.0,"BOSTON, MA",2021
BAMIA 2 LLC,FRONT END ENGINEER,102700.0,"MIAMI, FL",2021
WACKPRO INC,FRONT END ENGINEER,105000.0,"SAN JOSE, CA",2021
PURE TECHNOLOGIES US INC,FRONT END ENGINEER,105200.0,"COLUMBIA, MD",2021
ETQ LLC,FRONT END ENGINEER,108150.0,"BURLINGTON, MA",2021
ETQ LLC,FRONT END ENGINEER,108150.0,"BURLINGTON, MA",2021
LOADSMART,FRONT END ENGINEER,115000.0,"JERSEY CITY, NJ",2021
LOADSMART,FRONT END ENGINEER,115000.0,"JERSEY CITY, NJ",2021
FACEBOOK INC,FRONT END ENGINEER,118000.0,"SEATTLE, WA",2021
FACEBOOK INC,FRONT END ENGINEER,118000.0,"NEW YORK, NY",2021
FACEBOOK INC,FRONT END ENGINEER,118000.0,"MENLO PARK, CA",2021
FACEBOOK INC,FRONT END ENGINEER,118000.0,"SEATTLE, WA",2021
