Company,Job,Salary,Location,Year
STROZ FRIEDBERG LLC,CYBER ANALYST,80000.0,"BOSTON, MA",2021
STROZ FRIEDBERG LLC,CYBER ANALYST,90000.0,"NEW YORK, NY",2021
STROZ FRIEDBERG LLC,CYBER CONSULTANT,85600.0,"NEW YORK, NY",2021
GOTHAM DIGITAL SCIENCE LLC,CYBER CONSULTANT- TESTING,90000.0,"SAN DIEGO, CA",2021
SAP AMERICA INC,CYBER DEFENSE SPECIALIST,98759.0,"BELLEVUE, WA",2021
SAP AMERICA INC,CYBER DEFENSE SPECIALIST,140000.0,"BELLEVUE, WA",2021
BLOOMBERG LP,CYBER INCIDENT RESPONSE TEAM - SECURITY ENGINEER,122221.0,"NEW YORK, NY",2021
URSI TECHNOLOGIES INC,CYBER INFORMATION SECURITY ANALYST,82850.0,"ALPHARETTA, GA",2021
STROZ FRIEDBERG LLC,CYBER MANAGER,130000.0,"NEW YORK, NY",2021
STROZ FRIEDBERG LLC,CYBER MANAGER,130000.0,"NEW YORK, NY",2021
STROZ FRIEDBERG LLC,CYBER MANAGER,175000.0,"NEW YORK, NY",2021
BOR USGA OBO AUGUSTA UNIVERSITY,CYBER RANGE ENGINEER,110000.0,"AUGUSTA, GA",2021
NEXT PEAK HOLDINGS,CYBER RISK MANAGEMENT ANALYST,65000.0,"NEW YORK, NY",2021
NEXT PEAK HOLDINGS,CYBER RISK MANAGEMENT ANALYST,65000.0,"NEW YORK, NY",2021
NEXT PEAK HOLDINGS LLC,CYBER RISK MANAGEMENT ANALYST,65000.0,"NEW YORK, NY",2021
NEXT PEAK HOLDINGS,CYBER RISK MANAGEMENT ANALYST,90000.0,"NEW YORK, NY",2021
NEXT PEAK HOLDINGS LLC,CYBER RISK MANAGEMENT ANALYST,90000.0,"NEW YORK, NY",2021
DELTA DENTAL OF CALIFORNIA,CYBER RISK MANAGEMENT ENGINEER,128700.0,"OAKLAND, CA",2021
DELTA DENTAL OF CALIFORNIA,CYBER RISK MANAGEMENT ENGINEER,128700.0,"OAKLAND, CA",2021
DELTA DENTAL OF CALIFORNIA,CYBER RISK MANAGEMENT ENGINEER,140000.0,"OAKLAND, CA",2021
CYBERCUBE ANALYTICS INC,CYBER RISK STATISTICAL MODELER,145000.0,"NEW YORK, NY",2021
GRANT THORNTON LLP,CYBER RISK STRATEGY &amp; TRANSFORMATION MANAGER,160000.0,"NEW YORK CITY, NY",2021
HONEYWELL INTERNATIONAL INC,CYBER SEC ARCHT ENGR II,86000.0,"TEMPE, AZ",2021
PRIME HEALTHCARE INC,CYBER SECURITY ANALYST,76000.0,"FREMONT, CA",2021
PRIME HEALTHCARE MANAGEMENT INC,CYBER SECURITY ANALYST,76000.0,"FREMONT, CA",2021
TRANSNATIONAL SOFTWARE SERVICES INC,CYBER SECURITY ANALYST,66144.0,"WEST HAVEN, CT",2021
ZURICH SERVICES US LLC,CYBER SECURITY ANALYST,67122.0,"SCHAUMBURG, IL",2021
BRUKER BIOSPIN CORP,CYBER SECURITY ANALYST,74160.0,"BILLERICA, MA",2021
BRUKER BIOSPIN CORP,CYBER SECURITY ANALYST,74160.0,"BILLERICA, MA",2021
MANHATTAN TELECOMMUNICATIONS CORPORATION,CYBER SECURITY ANALYST,77100.0,"NEW YORK, NY",2021
MANHATTAN TELECOMMUNICATIONS CORPORATION,CYBER SECURITY ANALYST,82500.0,"NEW YORK, NY",2021
CLOUDFEN LLC,CYBER SECURITY ANALYST,84000.0,"O&#39;FALLON, MO",2021
CIS TECHNOLOGIES INC,CYBER SECURITY ANALYST,84406.0,"LONG BEACH, CA",2021
TRANSNATIONAL SOFTWARE SERVICES INC,CYBER SECURITY ANALYST,85010.0,"WEST HAVEN, CT",2021
GURUCUL SOLUTIONS LLC,CYBER SECURITY ANALYST,91790.0,"EL SEGUNDO, CA",2021
PERIMETERX INC,CYBER SECURITY ANALYST,100000.0,"SAN MATEO, CA",2021
QUANTUM INTEGRATORS GROUP LLC,CYBER SECURITY ANALYST,106800.0,"NEW YORK, NY",2021
VAGARO INC,CYBER SECURITY ANALYST,150000.0,"DUBLIN, CA",2021
VAGARO INC,CYBER SECURITY ANALYST,150000.0,"DUBLIN, CA",2021
NJR SERVICE CORPORATION,CYBER SECURITY ANALYST II,78600.0,"WALL, NJ",2021
VIRTUALARMOUR LLC,CYBER SECURITY ARCHITECT,70000.0,"CENTENNIAL, CO",2021
VIRTUALARMOUR LLC,CYBER SECURITY ARCHITECT,70000.0,"CENTENNIAL, CO",2021
NEWMONT INTERNATIONAL SERVICES LIMITED,CYBER SECURITY ARCHITECT,125000.0,"DENVER, CO",2021
IP HEIGHTS LLC,CYBER SECURITY CONSULTANT,66200.0,"COLUMBUS, IN",2021
IP HEIGHTS LLC,CYBER SECURITY CONSULTANT,66200.0,"COLUMBUS, IN",2021
GRAIL INC,CYBER SECURITY CONSULTANT,300000.0,"MENLO PARK, CA",2021
EQUIFAX INC,CYBER SECURITY COUNTERMEASURES ANALYST - CAREER,118830.0,"ATLANTA, GA",2021
NEWS CORP TECHNOLOGY LLC,CYBER SECURITY DATA SCIENTIST,117300.0,"NEW YORK, NY",2021
