Company,Job,Salary,Location,Year
WELLINGTON MANAGMENT LLP,"TESTING &amp; ANALYTICS ANALYST, ERM",140000.0,"BOSTON, MA",2021
ATOS SYNTEL INC,TESTING - QA ANALYST,72738.0,"DE PERE, WI",2021
V-SOFT CONSULTING GROUP INC,TESTING ANALYST,79000.0,"OWINGS MILLS, MD",2021
ATOS SYNTEL INC,TESTING AND QUALITY ANALYST,81536.0,"GLEN ALLEN, VA",2021
INTERNATIONAL BUSINESS MACHINES CORPORATION,TESTING AUTOMATION SPECIALIST,141357.0,"MANASSAS, VA",2021
EPITEC INC,TESTING CONSULTANT,98360.0,"DEARBORN, MI",2021
EPITEC INC,TESTING CONSULTANT,98360.0,"DEARBORN, MI",2021
IBM CORPORATION,TESTING CONSULTANT,75754.0,"SCHAUMBURG, IL",2021
ENTERPRISE BUSINESS SOLUTIONS INC,TESTING ENGINEER,94000.0,"HERNDON, VA",2021
CYIENT INC,TESTING ENGINEER,64501.0,"ROCHESTER, NY",2021
OPUS 12 INC,TESTING ENGINEER,82000.0,"BERKELEY, CA",2021
INGENIOUS HEADS LLC,TESTING ENGINEER,87000.0,"CINCINNATI, OH",2021
CLOUDKARMA INC,TESTING ENGINEER,90000.0,"MAYFIELD, MA",2021
CLOUDKARMA INC,TESTING ENGINEER,90000.0,"MEDFIELD, MA",2021
ASTA CRS INC,TESTING ENGINEER HEALTH CARE,93840.0,"RESTON, VA",2021
ASTA CRS INC,TESTING ENGINEER HEALTH CARE,98180.0,"RESTON, VA",2021
NUVASIVE INC,TESTING ENGINEER MECHANICAL,85000.0,"SAN DIEGO, CA",2021
NTT DATA SERVICES LLC,TESTING ENGINEERING SPECIALIST,74027.0,"PLANO, TX",2021
NTT DATA SERVICES LLC,TESTING ENGINEERING SPECIALIST,76856.0,"PLANO, TX",2021
NTT DATA INC,TESTING ENGINEERING SPECIALIST,81786.0,"PROVIDENCE, RI",2021
NTT DATA SERVICES LLC,TESTING ENGINEERING SPECIALIST,81786.0,"PROVIDENCE, RI",2021
NTT DATA INC,TESTING ENGINEERING SPECIALIST,93413.0,"CHARLOTTE, NC",2021
NTT DATA SERVICES LLC,TESTING ENGINEERING SPECIALIST,93538.0,"PLANO, TX",2021
NTT DATA INC,TESTING ENGINEERING SPECIALIST,95139.0,"CHARLOTTE, NC",2021
