Company,Job,Salary,Location,Year
ORRBA SYSTEMS LLC,DATA ARCHITECT,96000.0,"IRVING, TX",2022
ORRBA SYSTEMS LLC,DATA ARCHITECT,96000.0,"IRVING, TX",2022
CYBERTHINK INC,DATA ARCHITECT,105100.0,"PISCATAWAY, NJ",2022
DIVERSANT LLC,DATA ARCHITECT,113960.0,"MONMOUTH JCT, NJ",2022
HCL GLOBAL SYSTEMS INC,DATA ARCHITECT,117140.0,"MECHANICSBURG, PA",2022
ASPEN DENTAL MANAGEMENT INC,DATA ARCHITECT,133620.0,"CHARLOTTE, NC",2022
ZOLON TECH SOLUTIONS INC,DATA ARCHITECT,140000.0,"PERRY HALL, MD",2022
ITR GROUP INC,DATA ARCHITECT,144000.0,"GOLDEN VALLEY, MN",2022
FPT USA CORPORATION,DATA ARCHITECT,60000.0,"RENTON, WA",2022
ISOLVE TECHNOLOGY INC,DATA ARCHITECT,65000.0,"RICHARDSON, TX",2022
TECHRUIT SOLUTIONS LLC,DATA ARCHITECT,70000.0,"TAMPA, FL",2022
ADVANCED KNOWLEDGE TECH LLC,DATA ARCHITECT,72134.0,"BROKEN ARROW, OK",2022
ADOBE INC,DATA ARCHITECT,74027.0,"WAXHAW, NC",2022
XL SOFTEK INC,DATA ARCHITECT,75670.0,"HOUSTON, TX",2022
ITC INFOTECH (USA) INC,DATA ARCHITECT,75670.0,"ATLANTA, GA",2022
BIZ-METRIC PARTNERS INC,DATA ARCHITECT,76000.0,"SUGAR LAND, TX",2022
SARAYU CONSULTANTS INC,DATA ARCHITECT,76045.0,"CHICAGO, IL",2022
FPT USA CORPORATION,DATA ARCHITECT,80000.0,"RENTON, WA",2022
PERFECT HEALTH INC,DATA ARCHITECT,81411.0,"BRENTWOOD, TN",2022
MEDICAL MEDIA TECHNOLOGIES LLC,DATA ARCHITECT,82500.0,"GAINESVILLE, FL",2022
IBM CORPORATION,DATA ARCHITECT,82992.0,"LINCOLN, RI",2022
MENSCHFORCE LLC,DATA ARCHITECT,85000.0,"DURHAM, NC",2022
HEXAWARE TECHNOLOGIES INC,DATA ARCHITECT,85155.0,"PHOENIX, AZ",2022
KRDL USA INC,DATA ARCHITECT,87838.0,"LINCOLNSHIRE, IL",2022
ERPLABS INC,DATA ARCHITECT,89960.0,"ATLANTA, GA",2022
TALENT9 INC,DATA ARCHITECT,90000.0,"ROSWELL, GA",2022
KET SOFTWARE SERVICES LLC,DATA ARCHITECT,90000.0,"WORTHINGTON, OH",2022
ADOBE INC,DATA ARCHITECT,91062.0,"ROCKY HILL, CT",2022
ROYAL TECHNOCRATS INC,DATA ARCHITECT,92685.0,"HOUSTON, TX",2022
TECHNOGEN INC,DATA ARCHITECT,93870.0,"VIENNA, VA",2022
KEYSTONE TECHNOLOGY PARTNERS INC,DATA ARCHITECT,94037.0,"MCKINNEY, TX",2022
KEYSTONE TECHNOLOGY PARTNERS INC,DATA ARCHITECT,94037.0,"MCKINNEY,, TX",2022
VIGNAINC,DATA ARCHITECT,94100.0,"FRISCO, TX",2022
VIGNAINC,DATA ARCHITECT,94100.0,"FRISCO, TX",2022
MEDICREDIT INC,DATA ARCHITECT,94973.0,"NASHVILLE, TN",2022
KEYSTONE TECHNOLOGY PARTNERS INC,DATA ARCHITECT,95000.0,"MCKINNEY, TX",2022
KEYSTONE TECHNOLOGY PARTNERS INC,DATA ARCHITECT,95000.0,"MCKINNEY, TX",2022
CHARTER COMMUNICATIONS INC,DATA ARCHITECT,95000.0,"TOWN AND COUNTRY, MO",2022
CENTRA INC,DATA ARCHITECT,95555.0,"IRVING, TX",2022
ADP TECHNOLOGY SERVICES INC,DATA ARCHITECT,97594.0,"ALPHARETTA, GA",2022
VIGNITES LLC,DATA ARCHITECT,98904.0,"PLANO, TX",2022
ERPLABS INC,DATA ARCHITECT,99008.0,"ATLANTA,, GA",2022
BRILLIO LLC,DATA ARCHITECT,99008.0,"REDMOND, WA",2022
TALENT9 INC,DATA ARCHITECT,99100.0,"CHICAGO, IL",2022
ADVANCESOFT INC,DATA ARCHITECT,100000.0,"PLANO, TX",2022
PAMTEN INC,DATA ARCHITECT,100000.0,"PRINCETON, NJ",2022
NORTECH NORTH AMERICA INC,DATA ARCHITECT,100000.0,"RESTON, VA",2022
NORTECH NORTH AMERICA INC,DATA ARCHITECT,100000.0,"RESTON, VA",2022
NORTECH NORTH AMERICA INC,DATA ARCHITECT,100000.0,"RESTON, VA",2022
RECOVERY CENTERS OF AMERICA,DATA ARCHITECT,100214.0,"KING OF PRUSSIA, PA",2022
RECOVERY CENTERS OF AMERICA MANAGEMENT COMPANY,DATA ARCHITECT,100214.0,"KING OF PRUSSIA, PA",2022
